FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
1654.4160000000004,-5.250000000000003e-08,3.848295077043859e-08,-7.25e-08,5.857420507356458e-08,8.95125689498408e-08,5.253712657242246e-08,-2.197539228005944,0.5182143024033429
1654.705999999999,-5.5e-08,2.997915942784253e-08,-1.525e-07,5.153578853573504e-08,1.6211492836873475e-07,4.953466804459026e-08,-1.9169322903642574,0.20467814464450085
1655.0139999999997,-9e-08,3.492849839314596e-08,-2e-07,3.4641016151377544e-08,2.1931712199461308e-07,3.468959474205462e-08,-1.9936502529278373,0.15904026194515825
1655.3380000000002,-4e-08,2.4392621835300936e-08,-1.9999999999999994e-07,2.806243040080456e-08,2.0396078054371133e-07,2.7930201464474865e-08,-1.7681918866447774,0.1203364520267676
1655.6780000000003,-7.5e-08,2.1360009363293824e-08,-1.6e-07,2.1679483388678796e-08,1.767059704707229e-07,2.162228060160934e-08,-2.0091328866528544,0.12120650239862357
1656.038,-9.000000000000001e-08,2.2527760652137622e-08,-1.825e-07,1.552216157627538e-08,2.0348525745124633e-07,1.7119671736845844e-08,-2.028949485592486,0.10486771133886957
1656.4160000000004,-2.5e-08,2.2499999999999996e-08,-1.9499999999999996e-07,1.364734406395618e-08,1.9659603251337495e-07,1.3835629521030414e-08,-1.698305885010135,0.11386146637647927
1656.8159999999996,-4.000000000000001e-08,2.4392621835300933e-08,-1.7749999999999994e-07,3.682305663575472e-08,1.8195122972928756e-07,3.632026936407896e-08,-1.7924458897735742,0.1381422121649411
1657.2360000000003,-7.249999999999998e-08,2.5118469300496788e-08,-2.45e-07,2.088659857420542e-08,2.5550195693966805e-07,2.1258543040997548e-08,-1.8585043103431749,0.09708133992874148
1657.6799999999998,-7.25e-08,1.853206680324674e-08,-2.275e-07,2.794525898967479e-08,2.387729046604744e-07,2.7214009651484943e-08,-1.8793026225268097,0.08204497445143363
1658.1480000000004,-5.000000000000001e-08,2.0916500663351885e-08,-1.8249999999999997e-07,2.2714257636999716e-08,1.892253947016626e-07,2.259338347938628e-08,-1.8382071239787703,0.11122718222662531
1658.6399999999999,-9.500000000000002e-08,2.315707235381882e-08,-2.1999999999999993e-07,1.917028951268081e-08,2.396351393264351e-07,1.984996235914708e-08,-1.9784278322525237,0.09421480790032968
1659.158,-1.25e-08,2.232571387436469e-08,-1.3999999999999998e-07,2.2248595461286986e-08,1.4055692796870595e-07,2.2249206430971243e-08,-1.6598459094293945,0.15883318823975187
1659.705999999999,-4.75e-08,1.9835259010156638e-08,-1.9e-07,1.8234582528810464e-08,1.958475172168389e-07,1.8332609165733316e-08,-1.8157749899217608,0.1008166673806606
1660.2819999999997,-1e-08,1.753567791675018e-08,-1.8000000000000002e-07,3.228776858192588e-08,1.802775637731995e-07,3.225272797049052e-08,-1.6262948320406134,0.09762747697423624
1660.8879999999995,-3.000000000000001e-08,1.3874436925511606e-08,-2e-07,1.3693063937629154e-08,2.0223748416156682e-07,1.3697080873305735e-08,-1.719686274404394,0.06858506676123874
1661.527999999999,-5e-08,1.6583123951776998e-08,-1.6249999999999998e-07,1.4947825928876748e-08,1.7001838135919302e-07,1.509625647170382e-08,-1.869295258381076,0.09674316679436581
