FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
4803.731113010044,-6e-08,1.5652475842498528e-08,-1.9749999999999994e-07,1.1976539567003482e-08,2.0641281452468008e-07,1.232959802498954e-08,-1.8657333856437035,0.07449104805145773
4804.393458668918,-6e-08,1.2041594578792295e-08,-1.9749999999999996e-07,1.2978347352417407e-08,2.0641281452468008e-07,1.2901827651170266e-08,-1.8657333856437035,0.05873445901836586
4805.002749814849,-7.499999999999998e-08,1.2990381056766578e-08,-1.7999999999999994e-07,9.617692030835674e-09,1.9499999999999993e-07,1.0187226599954306e-08,-1.965587446494658,0.06435241854467634
4805.563236164441,-7e-08,1.387443692551161e-08,-1.8499999999999992e-07,1.1779218989389744e-08,1.9780040444852474e-07,1.206157657161663e-08,-1.932525568314829,0.06890626510084336
4806.078827027983,-9.249999999999999e-08,1.1871710070583766e-08,-1.7749999999999994e-07,1.1442792491345805e-08,2.0015618901248088e-07,1.1535736882792407e-08,-2.05120214337794,0.05886111516550527
4806.553118576316,-3e-08,1.08397416943394e-08,-1.8249999999999997e-07,1.0767427733679013e-08,1.8494931738181679e-07,1.0769336604828277e-08,-1.7337227856452693,0.05859900094295083
4806.9894189236,-6.749999999999999e-08,1.0767427733679011e-08,-1.7749999999999997e-07,1.297834735241741e-08,1.899012901483294e-07,1.2720239164500001e-08,-1.9341894602901273,0.05829953505655609
4807.390771200929,-5e-08,1.2747548783981963e-08,-2.1749999999999998e-07,7.310095758606723e-09,2.2317313906471807e-07,7.675404748935553e-09,-1.7967555444835375,0.056149176911270283
4807.759974781717,-8.249999999999998e-08,1.4694812009685595e-08,-1.725e-07,6.590713163232033e-09,1.9121323175972942e-07,8.691894986798818e-09,-2.0169018757383004,0.07090640737042135
4808.099604806925,-6.499999999999999e-08,1.1779218989389745e-08,-1.8249999999999995e-07,1.3358050007392545e-08,1.9372983766059366e-07,1.318975984540092e-08,-1.9129522118780768,0.06177345416534292
4808.412030146292,-4.5e-08,1.2196310917650468e-08,-1.9e-07,7.58287544405155e-09,1.952562418976664e-07,7.89599400401719e-09,-1.8033532685998057,0.061437059075900816
4808.699429920852,-6.749999999999999e-08,1.4694812009685595e-08,-1.7250000000000002e-07,1.560248377662992e-08,1.8523633552842704e-07,1.548502052487298e-08,-1.9437840485949576,0.07999802171402119
4808.963808701985,-7.499999999999998e-08,1.6393596310755e-08,-1.7749999999999994e-07,9.6663074645906e-09,1.926947067254313e-07,1.0954247073685849e-08,-1.9705774250376935,0.08076256172571204
4809.207010493011,-6.000000000000001e-08,1.3038404810405294e-08,-1.8999999999999998e-07,6.708203932499368e-09,1.9924858845171272e-07,7.505665366538693e-09,-1.876675198199749,0.06321866163547671
4809.430731590842,-5.250000000000001e-08,1.1976539567003482e-08,-1.6249999999999995e-07,1.4523687548277814e-08,1.707703135793806e-07,1.4302371783022661e-08,-1.8832878865294158,0.07167511627728941
4809.636532417405,-5.5e-08,1.4958275301651593e-08,-1.7249999999999996e-07,1.2978347352417408e-08,1.8105593058499903e-07,1.3173520668617117e-08,-1.8794471938717618,0.081669118410785
4809.825848403356,-5.5e-08,1.1124297730643491e-08,-1.8249999999999995e-07,1.0767427733679015e-08,1.906075811713689e-07,1.0797591475833643e-08,-1.8635094020188938,0.05820871427817821
4810.0,-6e-08,1.3964240043768941e-08,-1.7749999999999994e-07,1.0882899429839457e-08,1.8736661922551726e-07,1.1237823014396601e-08,-1.8967662654345423,0.07301319312684412
4814.0,-6e-08,1.3509256086106295e-08,-1.9749999999999994e-07,7.479137650825796e-09,2.0641281452468008e-07,8.162803048052239e-09,-1.8657333856437035,0.06350131117559714
4814.174151596644,-8.000000000000001e-08,1.4317821063276351e-08,-1.8499999999999998e-07,1.006230589874905e-08,2.0155644370746373e-07,1.0844105098375586e-08,-1.978945430549986,0.0681456150612129
4814.363467582595,-7.249999999999998e-08,1.3451301052314605e-08,-1.8249999999999997e-07,8.856494791959175e-09,1.9637336886655477e-07,9.61294605033299e-09,-1.9489386421174981,0.06580089179483405
4814.569268409158,-8e-08,1.387443692551161e-08,-1.9249999999999998e-07,8.120190884455856e-09,2.0846162716432969e-07,9.196571981699682e-09,-1.9646649375312581,0.06325202274528574
4814.792989506989,-6.75e-08,1.5919720474932968e-08,-1.9249999999999998e-07,1.288167302798825e-08,2.0399142138825347e-07,1.3248323658247474e-08,-1.9080495151165553,0.07655184077169458
4815.036191298015,-5.75e-08,1.469481200968559e-08,-1.8249999999999995e-07,9.536115561380324e-09,1.913439311815245e-07,1.011066181050976e-08,-1.876019460588818,0.07476368008219791
4815.300570079148,-8e-08,1.4317821063276354e-08,-1.9749999999999994e-07,8.272696053887147e-09,2.130874233736003e-07,9.364077716449023e-09,-1.955659974806559,0.06395999240239193
4815.587969853708,-6.25e-08,1.4947825928876744e-08,-1.9249999999999998e-07,1.0170422803403997e-08,2.0239194648009094e-07,1.0718250479792586e-08,-1.8847345401314377,0.07193970734502629
4815.900395193075,-5.749999999999999e-08,1.7056890103415682e-08,-1.7749999999999997e-07,1.1442792491345808e-08,1.8658108157045286e-07,1.2088556208368001e-08,-1.8840725077885683,0.0889987083677081
4816.240025218283,-6.750000000000002e-08,1.3358050007392545e-08,-1.9499999999999996e-07,6.9821200218844704e-09,2.0635224738296402e-07,7.913705441681632e-09,-1.9040406279065694,0.062166146454744144
4816.609228799071,-7.5e-08,1.0897247358851681e-08,-1.8999999999999995e-07,1.565247584249852e-08,2.0426698215815492e-07,1.509900916917903e-08,-1.9467572806662023,0.05704316469939798
4817.0105810764,-6.750000000000002e-08,1.2881673027988249e-08,-1.7749999999999994e-07,1.1976539567003483e-08,1.8990129014832939e-07,1.2094636041259665e-08,-1.9341894602901275,0.06724997296580805
4817.446881423684,-5.5e-08,1.4534441853748633e-08,-1.9e-07,1.5247950681976904e-08,1.9780040444852482e-07,1.519398001690122e-08,-1.8525681940682488,0.07376553326358798
4817.921172972017,-7.500000000000002e-08,1.436140661634507e-08,-1.7999999999999997e-07,1.8165902124584948e-08,1.9499999999999996e-07,1.7654851655628502e-08,-1.9655874464946583,0.07684717845671857
4818.436763835559,-7.750000000000001e-08,1.9517620244281828e-08,-2.0250000000000002e-07,1.560248377662992e-08,2.168236610704653e-07,1.615562762759399e-08,-1.9363145329867932,0.08791607222553488
4818.997250185151,-4e-08,1.1510864433221336e-08,-1.825e-07,8.856494791959173e-09,1.868321439153338e-07,8.99530801300772e-09,-1.7865625232019389,0.061031875083584576
4819.606541331082,-5.5e-08,1.2196310917650466e-08,-1.9249999999999998e-07,7.310095758606723e-09,2.0020302195521423e-07,7.786584374834392e-09,-1.849095985800008,0.05942845484223737
4820.268886989956,-6e-08,1.3038404810405296e-08,-1.5999999999999992e-07,1.3509256086106292e-08,1.7088007490635054e-07,1.3452096643631019e-08,-1.929566997065469,0.07664655937966235
4820.988906925841,-7.249999999999998e-08,1.1976539567003483e-08,-1.7499999999999994e-07,1.14564392373896e-08,1.8942346739514607e-07,1.1534095057993414e-08,-1.963556992432218,0.06283155456095975
4821.771623172451,-7.499999999999998e-08,1.1456439237389599e-08,-1.7499999999999997e-07,1.1456439237389599e-08,1.9039432764659766e-07,1.14564392373896e-08,-1.97568811307998,0.06017216678143155
4822.622495061094,-4.5000000000000006e-08,1.3181426326464068e-08,-2.05e-07,7.826237921249264e-09,2.0988091861815357e-07,8.149949687525321e-09,-1.7868812990916831,0.061862562342191785
4823.547457298711,-6.250000000000001e-08,1.2183492931011202e-08,-1.8749999999999998e-07,7.806247497997996e-09,1.976423537605237e-07,8.347903928532e-09,-1.892546881191539,0.059799665550904206
4824.552961361586,-5.75e-08,1.4263151825595908e-08,-1.8999999999999998e-07,1.036822067666386e-08,1.9851007531105316e-07,1.0749386774092396e-08,-1.8646656618273643,0.07041522868613483
